tweet_id,date,time,name,stage,rating_numerator,rating_denominator
781955203444699136,2016-09-30 00:00:00,2018-07-09 20:33:00,Chipson,None,11.0,10.0
781661882474196992,2016-09-30 00:00:00,2018-07-09 01:08:00,None,None,5.0,10.0
781655249211752448,2016-09-30 00:00:00,2018-07-09 00:41:00,Combo,doggo,11.0,10.0
781524693396357120,2016-09-29 00:00:00,2018-07-09 16:03:00,None,None,12.0,10.0
781308096455073793,2016-09-29 00:00:00,2018-07-09 01:42:00,None,None,12.0,10.0
781251288990355457,2016-09-28 00:00:00,2018-07-09 21:56:00,Oakley,None,11.0,10.0
781163403222056960,2016-09-28 00:00:00,2018-07-09 16:07:00,None,None,10.0,10.0
780931614150983680,2016-09-28 00:00:00,2018-07-09 00:46:00,None,puppo,13.0,10.0
780858289093574656,2016-09-27 00:00:00,2018-07-09 19:54:00,Dash,None,10.0,10.0
780800785462489090,2016-09-27 00:00:00,2018-07-09 16:06:00,Koda,None,11.0,10.0
780601303617732608,2016-09-27 00:00:00,2018-07-09 02:53:00,Hercules,None,12.0,10.0
780543529827336192,2016-09-26 00:00:00,2018-07-09 23:04:00,None,None,12.0,10.0
780459368902959104,2016-09-26 00:00:00,2018-07-09 17:29:00,Bear,None,11.0,10.0
780192070812196864,2016-09-25 00:00:00,2018-07-09 23:47:00,None,None,11.0,10.0
780074436359819264,2016-09-25 00:00:00,2018-07-09 16:00:00,None,doggo,10.0,10.0
779834332596887552,2016-09-25 00:00:00,2018-07-09 00:06:00,Scout,None,11.0,10.0
779377524342161408,2016-09-23 00:00:00,2018-07-09 17:50:00,None,pupper,12.0,10.0
779123168116150273,2016-09-23 00:00:00,2018-07-09 01:00:00,Reggie,None,12.0,10.0
779056095788752897,2016-09-22 00:00:00,2018-07-09 20:33:00,None,None,13.0,10.0
778990705243029504,2016-09-22 00:00:00,2018-07-09 16:13:00,Jay,None,11.0,10.0
778764940568104960,2016-09-22 00:00:00,2018-07-09 01:16:00,None,None,13.0,10.0
778748913645780993,2016-09-22 00:00:00,2018-07-09 00:13:00,Mya,None,11.0,10.0
778650543019483137,2016-09-21 00:00:00,2018-07-09 17:42:00,Strider,None,10.0,10.0
778624900596654080,2016-09-21 00:00:00,2018-07-09 16:00:00,Penny,None,11.0,10.0
778408200802557953,2016-09-21 00:00:00,2018-07-09 01:39:00,None,None,14.0,10.0
778383385161035776,2016-09-21 00:00:00,2018-07-09 00:00:00,Nala,None,13.0,10.0
778286810187399168,2016-09-20 00:00:00,2018-07-09 17:36:00,Stanley,None,11.0,10.0
778039087836069888,2016-09-20 00:00:00,2018-07-09 01:12:00,None,pupper,12.0,10.0
778027034220126208,2016-09-20 00:00:00,2018-07-09 00:24:00,Sophie,pupper,27.0,10.0
777885040357281792,2016-09-19 00:00:00,2018-07-09 15:00:00,Wesley,None,3.0,10.0
777684233540206592,2016-09-19 00:00:00,2018-07-09 01:42:00,None,None,12.0,10.0
777621514455814149,2016-09-18 00:00:00,2018-07-09 21:33:00,Derek,None,12.0,10.0
777189768882946048,2016-09-17 00:00:00,2018-07-09 16:57:00,Jeffrey,None,12.0,10.0
776813020089548800,2016-09-16 00:00:00,2018-07-09 16:00:00,Solomon,None,12.0,10.0
776477788987613185,2016-09-15 00:00:00,2018-07-09 17:48:00,Huck,pupper,11.0,10.0
776218204058357768,2016-09-15 00:00:00,2018-07-09 00:36:00,None,floofer,13.0,10.0
776201521193218049,2016-09-14 00:00:00,2018-07-09 23:30:00,O,None,10.0,10.0
776113305656188928,2016-09-14 00:00:00,2018-07-09 17:40:00,Sampson,pupper,11.0,10.0
776088319444877312,2016-09-14 00:00:00,2018-07-09 16:00:00,None,None,10.0,10.0
775842724423557120,2016-09-13 00:00:00,2018-07-09 23:44:00,Blue,None,12.0,10.0
775733305207554048,2016-09-13 00:00:00,2018-07-09 16:30:00,Anakin,doggo,11.0,10.0
775729183532220416,2016-09-13 00:00:00,2018-07-09 16:13:00,None,None,13.0,10.0
775364825476165632,2016-09-12 00:00:00,2018-07-09 16:05:00,Finley,doggo,11.0,10.0
775350846108426240,2016-09-12 00:00:00,2018-07-09 15:10:00,Maximus,None,12.0,10.0
775085132600442880,2016-09-11 00:00:00,2018-07-09 21:34:00,Tucker,None,13.0,10.0
774757898236878852,2016-09-10 00:00:00,2018-07-09 23:54:00,Finley,None,12.0,10.0
774639387460112384,2016-09-10 00:00:00,2018-07-09 16:03:00,Sprinkles,None,10.0,10.0
774314403806253056,2016-09-09 00:00:00,2018-07-09 18:31:00,None,None,14.0,10.0
773985732834758656,2016-09-08 00:00:00,2018-07-09 20:45:00,Winnie,pupper,11.0,10.0
773922284943896577,2016-09-08 00:00:00,2018-07-09 16:33:00,Heinrich,None,12.0,10.0
773704687002451968,2016-09-08 00:00:00,2018-07-09 02:09:00,Loki,None,12.0,10.0
773670353721753600,2016-09-07 00:00:00,2018-07-09 23:52:00,Shakespeare,None,10.0,10.0
773547596996571136,2016-09-07 00:00:00,2018-07-09 15:44:00,Chelsea,pupper,11.0,10.0
773308824254029826,2016-09-06 00:00:00,2018-07-09 23:56:00,Bungalo,None,12.0,10.0
773247561583001600,2016-09-06 00:00:00,2018-07-09 19:52:00,Chip,None,10.0,10.0
773191612633579521,2016-09-06 00:00:00,2018-07-09 16:10:00,Grey,None,12.0,10.0
772877495989305348,2016-09-05 00:00:00,2018-07-09 19:22:00,None,None,11.0,10.0
772826264096874500,2016-09-05 00:00:00,2018-07-09 15:58:00,Roosevelt,None,11.0,10.0
772581559778025472,2016-09-04 00:00:00,2018-07-09 23:46:00,a,None,10.0,10.0
772193107915964416,2016-09-03 00:00:00,2018-07-09 22:02:00,Willem,pupper,12.0,10.0
772152991789019136,2016-09-03 00:00:00,2018-07-09 19:23:00,None,None,10.0,10.0
772117678702071809,2016-09-03 00:00:00,2018-07-09 17:02:00,Jack,None,12.0,10.0
772114945936949249,2016-09-03 00:00:00,2018-07-09 16:52:00,Finn,None,10.0,10.0
772102971039580160,2016-09-03 00:00:00,2018-07-09 16:04:00,Penny,None,11.0,10.0
771908950375665664,2016-09-03 00:00:00,2018-07-09 03:13:00,None,doggo,13.0,10.0
771770456517009408,2016-09-02 00:00:00,2018-07-09 18:03:00,Davey,None,11.0,10.0
771500966810099713,2016-09-02 00:00:00,2018-07-09 00:12:00,Dakota,None,12.0,10.0
771380798096281600,2016-09-01 00:00:00,2018-07-09 16:14:00,Fizz,None,11.0,10.0
771136648247640064,2016-09-01 00:00:00,2018-07-09 00:04:00,Dixie,None,11.0,10.0
771102124360998913,2016-08-31 00:00:00,2018-07-09 21:47:00,Charlie,None,12.0,10.0
771014301343748096,2016-08-31 00:00:00,2018-07-09 15:58:00,None,None,7.0,10.0
770787852854652928,2016-08-31 00:00:00,2018-07-09 00:58:00,Winston,None,10.0,10.0
770772759874076672,2016-08-30 00:00:00,2018-07-09 23:58:00,Sebastian,None,11.0,10.0
770655142660169732,2016-08-30 00:00:00,2018-07-09 16:11:00,very,None,11.0,10.0
770414278348247044,2016-08-30 00:00:00,2018-07-09 00:14:00,Al,None,11.0,10.0
770293558247038976,2016-08-29 00:00:00,2018-07-09 16:14:00,Jackson,None,10.0,10.0
770069151037685760,2016-08-29 00:00:00,2018-07-09 01:22:00,Carbon,None,10.0,10.0
769940425801170949,2016-08-28 00:00:00,2018-07-09 16:51:00,Klein,None,12.0,10.0
769695466921623552,2016-08-28 00:00:00,2018-07-09 00:37:00,Titan,None,13.0,10.0
769212283578875904,2016-08-26 00:00:00,2018-07-09 16:37:00,DonDon,None,12.0,10.0
768970937022709760,2016-08-26 00:00:00,2018-07-09 00:38:00,Kirby,None,12.0,10.0
768855141948723200,2016-08-25 00:00:00,2018-07-09 16:58:00,Jesse,None,11.0,10.0
768609597686943744,2016-08-25 00:00:00,2018-07-09 00:43:00,Lou,None,10.0,10.0
768596291618299904,2016-08-24 00:00:00,2018-07-09 23:50:00,Oakley,None,12.0,10.0
768473857036525572,2016-08-24 00:00:00,2018-07-09 15:43:00,Chevy,None,11.0,10.0
768193404517830656,2016-08-23 00:00:00,2018-07-09 21:09:00,Gerald,doggo,8.0,10.0
767884188863397888,2016-08-23 00:00:00,2018-07-09 00:40:00,Tito,None,10.0,10.0
767754930266464257,2016-08-22 00:00:00,2018-07-09 16:06:00,Philbert,None,11.0,10.0
767500508068192258,2016-08-21 00:00:00,2018-07-09 23:15:00,Louie,None,12.0,10.0
767191397493538821,2016-08-21 00:00:00,2018-07-09 02:47:00,None,doggo,13.0,10.0
767122157629476866,2016-08-20 00:00:00,2018-07-09 22:12:00,Rupert,None,13.0,10.0
766793450729734144,2016-08-20 00:00:00,2018-07-09 00:26:00,Rufus,None,10.0,10.0
766714921925144576,2016-08-19 00:00:00,2018-07-09 19:14:00,None,None,13.0,10.0
766693177336135680,2016-08-19 00:00:00,2018-07-09 17:47:00,Brudge,None,11.0,10.0
766423258543644672,2016-08-18 00:00:00,2018-07-09 23:55:00,Shadoe,None,9.0,10.0
766313316352462849,2016-08-18 00:00:00,2018-07-09 16:38:00,Oscar,None,12.0,10.0
766069199026450432,2016-08-18 00:00:00,2018-07-09 00:28:00,Juno,None,12.0,10.0
766008592277377025,2016-08-17 00:00:00,2018-07-09 20:27:00,Angel,None,11.0,10.0
765719909049503744,2016-08-17 00:00:00,2018-07-09 01:20:00,Brat,None,12.0,10.0
765669560888528897,2016-08-16 00:00:00,2018-07-09 22:00:00,Tove,None,12.0,10.0
765395769549590528,2016-08-16 00:00:00,2018-07-09 03:52:00,my,None,13.0,10.0
765371061932261376,2016-08-16 00:00:00,2018-07-09 02:14:00,Louie,pupper,11.0,10.0
765222098633691136,2016-08-15 00:00:00,2018-07-09 16:22:00,Gromit,None,10.0,10.0
764857477905154048,2016-08-14 00:00:00,2018-07-09 16:13:00,Aubie,None,12.0,10.0
764259802650378240,2016-08-13 00:00:00,2018-07-09 00:38:00,Kota,None,10.0,10.0
763956972077010945,2016-08-12 00:00:00,2018-07-09 04:35:00,None,doggo,12.0,10.0
763837565564780549,2016-08-11 00:00:00,2018-07-09 20:40:00,Alfie,None,11.0,10.0
763183847194451968,2016-08-10 00:00:00,2018-07-09 01:23:00,Clark,None,8.0,10.0
763103485927849985,2016-08-09 00:00:00,2018-07-09 20:03:00,Belle,None,10.0,10.0
762699858130116608,2016-08-08 00:00:00,2018-07-09 17:19:00,Leela,None,11.0,10.0
762471784394268675,2016-08-08 00:00:00,2018-07-09 02:13:00,Glenn,None,12.0,10.0
762464539388485633,2016-08-08 00:00:00,2018-07-09 01:44:00,Buddy,None,12.0,10.0
762316489655476224,2016-08-07 00:00:00,2018-07-09 15:56:00,Scout,None,11.0,10.0
762035686371364864,2016-08-06 00:00:00,2018-07-09 21:20:00,None,None,14.0,10.0
761976711479193600,2016-08-06 00:00:00,2018-07-09 17:26:00,Shelby,None,12.0,10.0
761745352076779520,2016-08-06 00:00:00,2018-07-09 02:06:00,None,None,11.0,10.0
761672994376806400,2016-08-05 00:00:00,2018-07-09 21:19:00,None,None,10.0,10.0
761599872357261312,2016-08-05 00:00:00,2018-07-09 16:28:00,Sephie,None,11.0,10.0
761334018830917632,2016-08-04 00:00:00,2018-07-09 22:52:00,Bruce,None,10.0,10.0
761292947749015552,2016-08-04 00:00:00,2018-07-09 20:09:00,Bonaparte,None,11.0,10.0
761227390836215808,2016-08-04 00:00:00,2018-07-09 15:48:00,Albert,None,10.0,10.0
761004547850530816,2016-08-04 00:00:00,2018-07-09 01:03:00,Bo,None,11.0,10.0
760893934457552897,2016-08-03 00:00:00,2018-07-09 17:43:00,Wishes,doggo,11.0,10.0
760656994973933572,2016-08-03 00:00:00,2018-07-09 02:02:00,Rose,None,11.0,10.0
760641137271070720,2016-08-03 00:00:00,2018-07-09 00:59:00,Theo,None,12.0,10.0
760539183865880579,2016-08-02 00:00:00,2018-07-09 18:14:00,Atlas,None,12.0,10.0
760521673607086080,2016-08-02 00:00:00,2018-07-09 17:04:00,None,doggo,12.0,10.0
760290219849637889,2016-08-02 00:00:00,2018-07-09 01:44:00,Rocco,None,13.0,10.0
760252756032651264,2016-08-01 00:00:00,2018-07-09 23:15:00,Fido,None,4.0,10.0
760190180481531904,2016-08-01 00:00:00,2018-07-09 19:07:00,Sadie,None,10.0,10.0
759943073749200896,2016-08-01 00:00:00,2018-07-09 02:45:00,None,pupper,12.0,10.0
759923798737051648,2016-08-01 00:00:00,2018-07-09 01:28:00,None,None,10.0,10.0
759846353224826880,2016-07-31 00:00:00,2018-07-09 20:21:00,Kirby,None,11.0,10.0
759793422261743616,2016-07-31 00:00:00,2018-07-09 16:50:00,Maggie,None,12.0,10.0
759557299618865152,2016-07-31 00:00:00,2018-07-09 01:12:00,Emma,None,10.0,10.0
759447681597108224,2016-07-30 00:00:00,2018-07-09 17:56:00,Oakley,None,11.0,10.0
759446261539934208,2016-07-30 00:00:00,2018-07-09 17:51:00,None,None,10.0,10.0
759197388317847553,2016-07-30 00:00:00,2018-07-09 01:22:00,Luna,None,12.0,10.0
759099523532779520,2016-07-29 00:00:00,2018-07-09 18:53:00,Toby,None,7.0,10.0
759047813560868866,2016-07-29 00:00:00,2018-07-09 15:27:00,Spencer,None,11.0,10.0
758854675097526272,2016-07-29 00:00:00,2018-07-09 02:40:00,Lilli,None,11.0,10.0
758828659922702336,2016-07-29 00:00:00,2018-07-09 00:57:00,None,doggo,13.0,10.0
758740312047005698,2016-07-28 00:00:00,2018-07-09 19:06:00,Boston,None,12.0,10.0
758474966123810816,2016-07-28 00:00:00,2018-07-09 01:31:00,Brandonald,None,11.0,10.0
758467244762497024,2016-07-28 00:00:00,2018-07-09 01:00:00,None,None,165.0,150.0
758405701903519748,2016-07-27 00:00:00,2018-07-09 20:56:00,Odie,None,10.0,10.0
758355060040593408,2016-07-27 00:00:00,2018-07-09 17:35:00,Corey,None,11.0,10.0
758099635764359168,2016-07-27 00:00:00,2018-07-09 00:40:00,None,None,13.0,10.0
758041019896193024,2016-07-26 00:00:00,2018-07-09 20:47:00,None,None,9.0,10.0
757741869644341248,2016-07-26 00:00:00,2018-07-09 00:58:00,Leonard,None,10.0,10.0
757725642876129280,2016-07-25 00:00:00,2018-07-09 23:54:00,Beckham,None,11.0,10.0
757611664640446465,2016-07-25 00:00:00,2018-07-09 16:21:00,Cooper,None,12.0,10.0
757596066325864448,2016-07-25 00:00:00,2018-07-09 15:19:00,None,None,4.0,10.0
757400162377592832,2016-07-25 00:00:00,2018-07-09 02:20:00,None,None,13.0,10.0
757393109802180609,2016-07-25 00:00:00,2018-07-09 01:52:00,None,doggo,10.0,10.0
757354760399941633,2016-07-24 00:00:00,2018-07-09 23:20:00,Devón,None,8.0,10.0
756998049151549440,2016-07-23 00:00:00,2018-07-09 23:42:00,Oliver,None,11.0,10.0
756939218950160384,2016-07-23 00:00:00,2018-07-09 19:49:00,Jax,pupper,12.0,10.0
756651752796094464,2016-07-23 00:00:00,2018-07-09 00:46:00,Gert,None,11.0,10.0
756526248105566208,2016-07-22 00:00:00,2018-07-09 16:28:00,None,doggo,13.0,10.0
756303284449767430,2016-07-22 00:00:00,2018-07-09 01:42:00,None,None,11.0,10.0
756288534030475264,2016-07-22 00:00:00,2018-07-09 00:43:00,None,None,12.0,10.0
756275833623502848,2016-07-21 00:00:00,2018-07-09 23:53:00,None,puppo,10.0,10.0
755955933503782912,2016-07-21 00:00:00,2018-07-09 02:41:00,None,pupper,12.0,10.0
755206590534418437,2016-07-19 00:00:00,2018-07-09 01:04:00,one,doggo,14.0,10.0
755110668769038337,2016-07-18 00:00:00,2018-07-09 18:43:00,Watson,None,13.0,10.0
754856583969079297,2016-07-18 00:00:00,2018-07-09 01:53:00,Winnie,None,11.0,10.0
754747087846248448,2016-07-17 00:00:00,2018-07-09 18:38:00,Keith,None,12.0,10.0
754482103782404096,2016-07-17 00:00:00,2018-07-09 01:05:00,Milo,None,10.0,10.0
754449512966619136,2016-07-16 00:00:00,2018-07-09 22:55:00,Dex,None,11.0,10.0
754120377874386944,2016-07-16 00:00:00,2018-07-09 01:08:00,None,None,10.0,10.0
754011816964026368,2016-07-15 00:00:00,2018-07-09 17:56:00,Charlie,None,12.0,10.0
753655901052166144,2016-07-14 00:00:00,2018-07-09 18:22:00,None,None,10.0,10.0
753420520834629632,2016-07-14 00:00:00,2018-07-09 02:47:00,None,None,11.0,10.0
753398408988139520,2016-07-14 00:00:00,2018-07-09 01:19:00,Scout,None,12.0,10.0
753375668877008896,2016-07-13 00:00:00,2018-07-09 23:48:00,Hank,None,8.0,10.0
753294487569522689,2016-07-13 00:00:00,2018-07-09 18:26:00,Ace,None,11.0,10.0
753039830821511168,2016-07-13 00:00:00,2018-07-09 01:34:00,None,None,13.0,10.0
753026973505581056,2016-07-13 00:00:00,2018-07-09 00:43:00,Tayzie,None,10.0,10.0
752932432744185856,2016-07-12 00:00:00,2018-07-09 18:27:00,Carl,None,12.0,10.0
752917284578922496,2016-07-12 00:00:00,2018-07-09 17:27:00,Grizzie,None,11.0,10.0
752682090207055872,2016-07-12 00:00:00,2018-07-09 01:52:00,None,doggo,10.0,10.0
752660715232722944,2016-07-12 00:00:00,2018-07-09 00:27:00,None,doggo,10.0,10.0
752568224206688256,2016-07-11 00:00:00,2018-07-09 18:20:00,None,None,9.0,10.0
752519690950500352,2016-07-11 00:00:00,2018-07-09 15:07:00,None,puppo,11.0,10.0
752334515931054080,2016-07-11 00:00:00,2018-07-09 02:51:00,None,doggo,8.0,10.0
752173152931807232,2016-07-10 00:00:00,2018-07-09 16:10:00,Brody,None,12.0,10.0
751950017322246144,2016-07-10 00:00:00,2018-07-09 01:23:00,Lola,pupper,13.0,10.0
751937170840121344,2016-07-10 00:00:00,2018-07-09 00:32:00,Ruby,None,11.0,10.0
751830394383790080,2016-07-09 00:00:00,2018-07-09 17:28:00,Tucker,None,12.0,10.0
751793661361422336,2016-07-09 00:00:00,2018-07-09 15:02:00,Fred,None,11.0,10.0
751598357617971201,2016-07-09 00:00:00,2018-07-09 02:06:00,Toby,None,13.0,10.0
751583847268179968,2016-07-09 00:00:00,2018-07-09 01:08:00,None,None,5.0,10.0
751538714308972544,2016-07-08 00:00:00,2018-07-09 22:09:00,Max,None,10.0,10.0
751456908746354688,2016-07-08 00:00:00,2018-07-09 16:44:00,None,pupper,12.0,10.0
751251247299190784,2016-07-08 00:00:00,2018-07-09 03:07:00,Gilbert,None,10.0,10.0
751205363882532864,2016-07-08 00:00:00,2018-07-09 00:04:00,None,None,12.0,10.0
751132876104687617,2016-07-07 00:00:00,2018-07-09 19:16:00,Cooper,puppo,10.0,10.0
750868782890057730,2016-07-07 00:00:00,2018-07-09 01:47:00,Milo,pupper,11.0,10.0
750719632563142656,2016-07-06 00:00:00,2018-07-09 15:54:00,Meyer,None,12.0,10.0
750506206503038976,2016-07-06 00:00:00,2018-07-09 01:46:00,Malcolm,pupper,8.0,10.0
750429297815552001,2016-07-05 00:00:00,2018-07-09 20:41:00,Arnie,None,12.0,10.0
750383411068534784,2016-07-05 00:00:00,2018-07-09 17:38:00,Zoe,pupper,9.0,10.0
750381685133418496,2016-07-05 00:00:00,2018-07-09 17:31:00,None,doggo,13.0,10.0
750147208377409536,2016-07-05 00:00:00,2018-07-09 02:00:00,None,None,13.0,10.0
750132105863102464,2016-07-05 00:00:00,2018-07-09 01:00:00,Stewie,None,11.0,10.0
750117059602808832,2016-07-05 00:00:00,2018-07-09 00:00:00,Calvin,None,10.0,10.0
750101899009982464,2016-07-04 00:00:00,2018-07-09 23:00:00,Lilah,None,11.0,10.0
750086836815486976,2016-07-04 00:00:00,2018-07-09 22:00:00,Spanky,None,12.0,10.0
750071704093859840,2016-07-04 00:00:00,2018-07-09 21:00:00,None,pupper,10.0,10.0
750056684286914561,2016-07-04 00:00:00,2018-07-09 20:00:00,Jameson,None,11.0,10.0
750041628174217216,2016-07-04 00:00:00,2018-07-09 19:00:00,Beau,None,13.0,10.0
750026558547456000,2016-07-04 00:00:00,2018-07-09 18:00:00,Jax,None,10.0,10.0
750011400160841729,2016-07-04 00:00:00,2018-07-09 17:00:00,Piper,doggo,11.0,10.0
749996283729883136,2016-07-04 00:00:00,2018-07-09 16:00:00,Bo,None,12.0,10.0
749981277374128128,2016-07-04 00:00:00,2018-07-09 15:00:00,Atticus,None,1776.0,10.0
749774190421639168,2016-07-04 00:00:00,2018-07-09 01:17:00,Lucy,None,12.0,10.0
749417653287129088,2016-07-03 00:00:00,2018-07-09 01:41:00,Finn,pupper,11.0,10.0
749403093750648834,2016-07-03 00:00:00,2018-07-09 00:43:00,None,None,10.0,10.0
749395845976588288,2016-07-03 00:00:00,2018-07-09 00:14:00,George,None,10.0,10.0
749317047558017024,2016-07-02 00:00:00,2018-07-09 19:01:00,Blu,floofer,12.0,10.0
749075273010798592,2016-07-02 00:00:00,2018-07-09 03:00:00,Boomer,doggo,11.0,10.0
749064354620928000,2016-07-02 00:00:00,2018-07-09 02:17:00,Winston,None,11.0,10.0
749036806121881602,2016-07-02 00:00:00,2018-07-09 00:27:00,Dietrich,None,8.0,10.0
748977405889503236,2016-07-01 00:00:00,2018-07-09 20:31:00,not,None,10.0,10.0
748932637671223296,2016-07-01 00:00:00,2018-07-09 17:33:00,Divine,doggo,13.0,10.0
748705597323898880,2016-07-01 00:00:00,2018-07-09 02:31:00,None,None,13.0,10.0
748699167502000129,2016-07-01 00:00:00,2018-07-09 02:06:00,Tripp,None,11.0,10.0
748692773788876800,2016-07-01 00:00:00,2018-07-09 01:40:00,his,doggo,10.0,10.0
748575535303884801,2016-06-30 00:00:00,2018-07-09 17:54:00,one,None,6.0,10.0
748568946752774144,2016-06-30 00:00:00,2018-07-09 17:28:00,Cora,None,12.0,10.0
748346686624440324,2016-06-30 00:00:00,2018-07-09 02:45:00,None,None,10.0,10.0
748337862848962560,2016-06-30 00:00:00,2018-07-09 02:10:00,None,pupper,13.0,10.0
748324050481647620,2016-06-30 00:00:00,2018-07-09 01:15:00,Duke,None,11.0,10.0
748307329658011649,2016-06-30 00:00:00,2018-07-09 00:09:00,None,None,7.0,10.0
748220828303695873,2016-06-29 00:00:00,2018-07-09 18:25:00,None,None,13.0,10.0
747963614829678593,2016-06-29 00:00:00,2018-07-09 01:23:00,None,pupper,10.0,10.0
747933425676525569,2016-06-28 00:00:00,2018-07-09 23:23:00,None,None,11.0,10.0
747885874273214464,2016-06-28 00:00:00,2018-07-09 20:14:00,a,None,8.0,10.0
747844099428986880,2016-06-28 00:00:00,2018-07-09 17:28:00,Huxley,None,11.0,10.0
747816857231626240,2016-06-28 00:00:00,2018-07-09 15:40:00,a,None,4.0,10.0
747651430853525504,2016-06-28 00:00:00,2018-07-09 04:42:00,None,pupper,12.0,10.0
747648653817413632,2016-06-28 00:00:00,2018-07-09 04:31:00,Keurig,None,12.0,10.0
747600769478692864,2016-06-28 00:00:00,2018-07-09 01:21:00,Bookstore,None,10.0,10.0
747594051852075008,2016-06-28 00:00:00,2018-07-09 00:54:00,None,None,11.0,10.0
747512671126323200,2016-06-27 00:00:00,2018-07-09 19:31:00,None,None,10.0,10.0
747461612269887489,2016-06-27 00:00:00,2018-07-09 16:08:00,None,None,10.0,10.0
747439450712596480,2016-06-27 00:00:00,2018-07-09 14:40:00,Linus,None,12.0,10.0
747219827526344708,2016-06-27 00:00:00,2018-07-09 00:07:00,Atticus,None,11.0,10.0
747204161125646336,2016-06-26 00:00:00,2018-07-09 23:05:00,Clark,None,10.0,10.0
747103485104099331,2016-06-26 00:00:00,2018-07-09 16:25:00,None,None,11.0,10.0
746906459439529985,2016-06-26 00:00:00,2018-07-09 03:22:00,None,None,0.0,10.0
746872823977771008,2016-06-26 00:00:00,2018-07-09 01:08:00,a,None,11.0,10.0
746818907684614144,2016-06-25 00:00:00,2018-07-09 21:34:00,None,None,13.0,10.0
746790600704425984,2016-06-25 00:00:00,2018-07-09 19:42:00,None,None,10.0,10.0
746757706116112384,2016-06-25 00:00:00,2018-07-09 17:31:00,Maddie,None,11.0,10.0
746726898085036033,2016-06-25 00:00:00,2018-07-09 15:29:00,Abby,None,12.0,10.0
746542875601690625,2016-06-25 00:00:00,2018-07-09 03:17:00,None,floofer,11.0,10.0
746507379341139972,2016-06-25 00:00:00,2018-07-09 00:56:00,Shiloh,None,10.0,10.0
746369468511756288,2016-06-24 00:00:00,2018-07-09 15:48:00,an,None,9.0,10.0
746131877086527488,2016-06-24 00:00:00,2018-07-09 00:04:00,Gustav,None,10.0,10.0
746056683365994496,2016-06-23 00:00:00,2018-07-09 19:05:00,Arlen,None,11.0,10.0
745789745784041472,2016-06-23 00:00:00,2018-07-09 01:25:00,Gus,None,10.0,10.0
745712589599014916,2016-06-22 00:00:00,2018-07-09 20:18:00,Percy,None,7.0,10.0
745433870967832576,2016-06-22 00:00:00,2018-07-09 01:50:00,Lenox,doggo,10.0,10.0
745422732645535745,2016-06-22 00:00:00,2018-07-09 01:06:00,very,None,9.0,10.0
745314880350101504,2016-06-21 00:00:00,2018-07-09 17:58:00,Sugar,None,12.0,10.0
745074613265149952,2016-06-21 00:00:00,2018-07-09 02:03:00,Jeffrey,None,11.0,10.0
745057283344719872,2016-06-21 00:00:00,2018-07-09 00:54:00,Oliver,None,12.0,10.0
744995568523612160,2016-06-20 00:00:00,2018-07-09 20:49:00,Abby,puppo,9.0,10.0
744971049620602880,2016-06-20 00:00:00,2018-07-09 19:11:00,Indie,None,12.0,10.0
744709971296780288,2016-06-20 00:00:00,2018-07-09 01:54:00,Harvey,None,10.0,10.0
744334592493166593,2016-06-19 00:00:00,2018-07-09 01:02:00,Blanket,None,11.0,10.0
744234799360020481,2016-06-18 00:00:00,2018-07-09 18:26:00,None,doggo,13.0,10.0
744223424764059648,2016-06-18 00:00:00,2018-07-09 17:41:00,actually,pupper,12.0,10.0
743980027717509120,2016-06-18 00:00:00,2018-07-09 01:33:00,Geno,None,11.0,10.0
743895849529389061,2016-06-17 00:00:00,2018-07-09 19:59:00,None,None,10.0,10.0
743609206067040256,2016-06-17 00:00:00,2018-07-09 01:00:00,Stark,None,10.0,10.0
743595368194129920,2016-06-17 00:00:00,2018-07-09 00:05:00,Harold,None,7.0,10.0
743545585370791937,2016-06-16 00:00:00,2018-07-09 20:47:00,Bentley,None,11.0,10.0
743510151680958465,2016-06-16 00:00:00,2018-07-09 18:26:00,Beya,None,13.0,10.0
743253157753532416,2016-06-16 00:00:00,2018-07-09 01:25:00,Kilo,puppo,10.0,10.0
743222593470234624,2016-06-15 00:00:00,2018-07-09 23:24:00,a,pupper,12.0,10.0
743210557239623680,2016-06-15 00:00:00,2018-07-09 22:36:00,Kayla,None,10.0,10.0
742534281772302336,2016-06-14 00:00:00,2018-07-09 01:49:00,None,doggo,11.0,10.0
742528092657332225,2016-06-14 00:00:00,2018-07-09 01:24:00,Maxaroni,None,10.0,10.0
742465774154047488,2016-06-13 00:00:00,2018-07-09 21:16:00,None,pupper,14.0,10.0
742423170473463808,2016-06-13 00:00:00,2018-07-09 18:27:00,Bell,None,12.0,10.0
742385895052087300,2016-06-13 00:00:00,2018-07-09 15:59:00,Phil,None,11.0,10.0
742161199639494656,2016-06-13 00:00:00,2018-07-09 01:06:00,Doug,None,12.0,10.0
742150209887731712,2016-06-13 00:00:00,2018-07-09 00:22:00,Edmund,pupper,8.0,10.0
741793263812808706,2016-06-12 00:00:00,2018-07-09 00:44:00,None,None,10.0,10.0
741743634094141440,2016-06-11 00:00:00,2018-07-09 21:27:00,Aqua,pupper,11.0,10.0
741438259667034112,2016-06-11 00:00:00,2018-07-09 01:13:00,Tucker,None,9.0,10.0
741303864243200000,2016-06-10 00:00:00,2018-07-09 16:19:00,Theodore,None,12.0,10.0
